Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,130.168610040721,131.019882695904,131.762184921154,132.385079886283,132.713741583532
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,14862792217017.2,16619858519557.6,17192007435430.8,17465796008751.6,20813163295456.1
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7231.04313773664,8033.19132537236,8262.81155944634,8354.74737133325,9922.04350030871
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,15131724098293.3,16119059199368.4,17051016107217.1,17263504184078.6,18575737270073.6
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7361.88383080598,7791.13049495304,8195.04839793532,8257.98126404668,8855.41859387679
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2055414680,2068898629,2080648616,2090523535,2097669023
East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,129.548814714966,130.398882498043,131.139437811572,131.760018640743,132.085199515071
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,12680502706640.5,13699182177638.3,13419058235305.8,13097221769307.9,14685961531819.3
Euro area,EMU,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,37159.4090384309,40048.4581877184,39185.1397375785,38193.9579327956,42808.2294580373
Euro area,EMU,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Euro area,EMU,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Euro area,EMU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,12205193266969,12422890694523.2,12619408682552.8,11850100396401.9,12553716064847.9
Euro area,EMU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Euro area,EMU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,35766.5448675701,36317.3226035586,36850.0742720097,34557.1178385486,36592.9296962066
Euro area,EMU,"Population, total",SP.POP.TOTL,341246081,342065158,342452734,342913447,343063979
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,127.33307364924,127.63616063936,127.781943882412,127.953871829812,128.001716055292
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,21652739213015.3,23188460071899.6,22907909231787.3,22156584402676.9,25312104726364.4
Europe & Central Asia,ECS,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,23688.0576571875,25276.8194439604,24892.3935494921,24021.7960311523,27406.9842332268
Europe & Central Asia,ECS,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Europe & Central Asia,ECS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Europe & Central Asia,ECS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,21476943778564,21935059804854.4,22330916903469.2,21106784132448.2,22484257765800.1
Europe & Central Asia,ECS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Europe & Central Asia,ECS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,23495.7377688729,23910.5375889826,24265.4170774707,22883.6202407612,24345.0991035623
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,914078289,917380453,920277481,922353365,923564027
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,33.3068296628471,33.4263283927149,33.5321020877609,33.6127620799491,33.6566557382334
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,3118391538150.36,3183375960368.65,3250597309710.46,2991607694833.72,3580124604033.79
Europe & Central Asia (excluding high income),ECA,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,7900.5553161219,8025.1556076003,8153.19343366464,7477.87843064562,8912.81407575583
Europe & Central Asia (excluding high income),ECA,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3084277730247.87,3182171341425.91,3253878851703.37,3213941433685.36,3453731078719.64
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7814.12677657518,8022.11881440222,8161.4242429836,8033.62799401071,8598.15408033693
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,394705361,396674671,398690076,400061023,401682855
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,17.6236089839089,17.7114768272722,17.8015013008837,17.8653219233376,17.9376972667132
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,3909241583631.23,4076953150706.89,4159143876282.08,3900173017455.42,4616362221588.67
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,8565.50796082823,8897.54080256115,9039.80027971004,8455.23762063887,9982.81222980684
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3853151913637.25,3995220813742.68,4101268093590.88,4036795050760.64,4334700347247.99
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8442.61033360936,8719.1681855244,8914.00864274748,8751.4223669669,9373.72276306417
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,456393433,458211234,460092452,461273023,462431038
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,19.8530053027949,19.9320286636773,20.0139536215626,20.068148291067,20.11850054315
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,14765543450855,15980992271824.9,15693432719569.6,15381174426002.4,17315524857576.4
European Union,EUU,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,33090.6343990218,35751.5725841052,35079.5342959551,34356.5746175527,38721.7629685247
European Union,EUU,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
European Union,EUU,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
European Union,EUU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,14214135925772.7,14507845034924.8,14769711879908.6,13935041206196,14773487750784.2
European Union,EUU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
European Union,EUU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,31854.8908669197,32455.9492916791,33014.7408595026,31126.3801930484,33037.1441587557
European Union,EUU,"Population, total",SP.POP.TOTL,446215182,447001100,447367191,447692315,447178112
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,111.650843809074,111.846558697249,111.941409204776,112.022522067025,111.890144450226
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1654879733871.17,1735106586568.33,1838740662542.85,1666563897599.33,1782595197351.42
Fragile and conflict affected situations,FCS,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1805.7937710783,1852.31846300791,1919.78325083679,1700.98567130762,1779.3132913511
Fragile and conflict affected situations,FCS,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1735767683065.86,1780730391883.25,1819441965915.01,1727731932030.52,1770197412503.76
Fragile and conflict affected situations,FCS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Fragile and conflict affected situations,FCS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1894.0581638444,1901.02429905954,1899.63396317276,1763.41709098459,1766.93833185636
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,916427867,936721531,957785553,979763631,1001844479
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,44.8036930254888,45.7956942208216,46.8254722136399,47.900127532952,48.979636580968
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,813073071032.464,774573998850.906,802980678249.156,811638956819.199,901695869344.623
Heavily indebted poor countries (HIPC),HPC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,1055.40420733235,977.237530453693,985.130486573085,968.465881346309,1047.07519807515
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,766369262970.56,796115127474.274,828939538495.605,830176619398.361,862998164256.866
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,994.780633285823,1004.41479094825,1016.97790870686,990.585437803021,1002.13830904485
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,770390212,792615894,815100831,838066650,861156745
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,39.7215132776548,40.8674432402477,42.0267447821198,43.2109696986377,44.401501973587
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,51568259173072.7,54836830985504.1,55313082529074.3,53947360960778.9,60197703636296.2
High income,HIC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,42077.8430006954,44528.1687418121,44725.9950930598,43445.7113231404,48496.9214319614
High income,HIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
High income,HIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
High income,HIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,50330428579960.5,51509683953249.3,52415444492390.2,50215004874409.3,53017241312641
High income,HIC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
High income,HIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,41067.8177992702,41826.4851868265,42382.9735385826,40439.9134083644,42712.1440049119
High income,HIC,"Population, total",SP.POP.TOTL,1225544265,1231508785,1236709936,1241718902,1241268556
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,34.5775032471196,34.7451288826216,34.8919166461025,35.0340510065498,35.1968796514352
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,28726091683851,30560357864180,31223142705198.9,30066587396556.6,35660094024046
IBRD only,IBD,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,6043.46039749913,6373.9704621462,6460.50116507722,6177.52639548107,7284.44912688649
IBRD only,IBD,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
IBRD only,IBD,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
IBRD only,IBD,GDP (constant 2015 US$),NY.GDP.MKTP.KD,28406007531652.8,29808657581753.7,30993314760360,30575515948181.3,32864015056704.5
IBRD only,IBD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
IBRD only,IBD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5976.12036673664,6217.18841731983,6412.94657650112,6282.09162330722,6713.28139584736
IBRD only,IBD,"Population, total",SP.POP.TOTL,4753252242,4794555928,4832928887,4867091692,4895372787
IBRD only,IBD,Population density (people per sq. km of land area),EN.POP.DNST,66.9764396096475,67.5582976816876,68.0997993049798,68.5841756805259,68.9680540712471
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,31023477908118.7,32938136046145.4,33691655159935.7,32484256023829.4,38289419290330.6
IDA & IBRD total,IBT,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4847.68098187748,5084.85405170107,5140.64185489847,4901.5693044329,5718.69000304404
IDA & IBRD total,IBT,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
IDA & IBRD total,IBT,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
IDA & IBRD total,IBT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30740170567216.8,32241522137675.3,33519323500301.8,33081554394940.1,35477062720063.9
IDA & IBRD total,IBT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
IDA & IBRD total,IBT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4803.41181216723,4977.31365991954,5114.34764826978,4991.69602179643,5298.65241298738
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,6399653365,6477695468,6553978299,6627317499,6695487825
IDA & IBRD total,IBT,Population density (people per sq. km of land area),EN.POP.DNST,66.6229159581637,67.4353116880182,68.2300532040018,68.9957654923169,69.6945402661321
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,960766047737.056,1049969368721.42,1070881784785.96,1003544540837.38,1097399972030.71
IDA blend,IDB,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1753.2708306151,1877.77672368693,1876.65480569221,1722.41776970966,1844.3200096414
IDA blend,IDB,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
IDA blend,IDB,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
IDA blend,IDB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1097215678343.61,1139561306769.96,1171107020561.36,1154815842097.71,1213942683681.46
IDA blend,IDB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
IDA blend,IDB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2002.27334038755,2038.0039273647,2052.29339908479,1982.04987046373,2040.18483609808
IDA blend,IDB,"Population, total",SP.POP.TOTL,547984961,559155599,570633332,582637127,595016031
IDA blend,IDB,Population density (people per sq. km of land area),EN.POP.DNST,124.980661904803,127.528413702912,130.147126997793,132.882011896128,135.705174880486
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1336045725079.54,1327821959509.27,1397275344236.88,1413399718720.79,1533308141491.49
IDA only,IDX,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,1216.33837092024,1181.35314133396,1214.58259192351,1200.24907060145,1272.35034846518
IDA only,IDX,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
IDA only,IDX,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
IDA only,IDX,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1235792019369,1292246744900.64,1353836584468.47,1350039250687.46,1398591565326.67
IDA only,IDX,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
IDA only,IDX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1125.06722144261,1149.7021423197,1176.8234189394,1146.44380811088,1160.56154490439
IDA only,IDX,"Population, total",SP.POP.TOTL,1098416162,1123983941,1150416080,1177588680,1205099007
IDA only,IDX,Population density (people per sq. km of land area),EN.POP.DNST,53.0526593600974,54.2877415675709,55.5643636581256,56.8770048372755,58.2057412869618
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2296811772816.6,2377791328230.69,2468157129022.84,2416944259558.17,2630708113522.2
IDA total,IDA,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1395.04993086463,1412.71194201206,1434.10009719282,1373.08761747871,1461.41110872837
IDA total,IDA,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
IDA total,IDA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
IDA total,IDA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2333007697712.61,2431808051670.6,2524943605029.83,2504855092785.17,2612534249008.13
IDA total,IDA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
IDA total,IDA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1417.03480708365,1444.80477932959,1467.09535904355,1423.03054689004,1451.31516256359
IDA total,IDA,"Population, total",SP.POP.TOTL,1646401123,1683139540,1721049412,1760225807,1800115038
IDA total,IDA,Population density (people per sq. km of land area),EN.POP.DNST,65.6228997426737,67.0874181981598,68.598501536204,70.1599753293753,71.7498920036033
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,20630645625899.3,22622945177203.9,23047304219392.9,22529291712189.9,26841170398812.4
Late-demographic dividend,LTE,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,9022.30188954083,9840.39463120476,9979.38342083542,9722.31042125303,11556.4864563168
Late-demographic dividend,LTE,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Late-demographic dividend,LTE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Late-demographic dividend,LTE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,20407744432700.3,21514520425997.1,22513092692774.5,22553979229246.9,24238733304759
Late-demographic dividend,LTE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Late-demographic dividend,LTE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8924.82157345921,9358.25860137158,9748.07213161884,9732.96409414358,10436.0051738696
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2286627723,2298987594,2309491804,2317277554,2322606486
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,51.3569517001474,51.6339198305245,51.8699034142385,52.0484048574661,52.1680282440591
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,5866303818641.23,5742577449796.09,5660897574206.23,4809518812031.76,5995774379433.37
Latin America & Caribbean,LCN,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,9255.8059757905,8977.99255312428,8772.56219413792,7393.17471855658,9154.12472493022
Latin America & Caribbean,LCN,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Latin America & Caribbean,LCN,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Latin America & Caribbean,LCN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5500188967645.89,5586932696894.29,5626843541156.26,5254284350756.5,5623452872555.37
Latin America & Caribbean,LCN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Latin America & Caribbean,LCN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8678.15297137226,8734.65627343076,8719.78944582796,8076.86667716977,8585.6781330394
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,633797190,639628226,645295804,650534986,654980630
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,31.6283108071692,31.9192007776843,32.2032803244163,32.4647400233185,32.6865984626065
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,5012709868269.08,4870478423342.98,4805258641141.59,4051085288658.45,5086948752431.8
Latin America & Caribbean (excluding high income),LAC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,8788.35026750045,8446.59232232899,8246.5166728875,6889.46986082371,8585.51775487566
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4703297973917.23,4777178716151.14,4808481884517.24,4495016121048.66,4801814128719.9
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Latin America & Caribbean (excluding high income),LAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8245.88517856565,8284.78797336295,8252.04822326243,7644.43991751576,8104.28067277649
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,570381211,576620516,582701622,588011178,592503434
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,31.7941611979168,32.1419522280336,32.4823354171137,32.7783132767874,33.0287312620174
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,5626747446682.67,5500845963862.15,5409465895796.12,4561170249972.34,5281323492901.43
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,9106.59887343947,8817.70110856843,8593.06130776568,7186.56249313951,8262.54208532494
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5273546400940.96,5362243607104.3,5400421285687.6,5047990928483.17,5413244104534.39
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8534.96130204903,8595.52543543328,8578.6937360563,7953.59530211914,8468.92967112691
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,617875842,623841282,629515571,634680385,639188695
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,31.0281252655246,31.3275998278954,31.6137837810285,31.8731567347521,32.0995605667199
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1115958334438.37,1092923916582.43,1153077837159.1,1162717433015.6,1268104292678.22
Least developed countries: UN classification,LDC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,1116.75249734232,1067.83639470651,1100.06194462748,1082.86335345338,1153.2744131558
Least developed countries: UN classification,LDC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1034349279886.03,1078958349999.62,1130503042109.09,1128238578398.03,1157932553231.96
Least developed countries: UN classification,LDC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Least developed countries: UN classification,LDC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1035.08536635312,1054.19140071968,1078.52508723416,1050.75246642764,1053.0789884657
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,999288864,1023493788,1048193552,1073743450,1099568566
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,48.9890010257059,50.1757156308904,51.3865649158601,52.6393001286885,53.9053530503452
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,29635037484743.9,31407572198491.9,32161964423639.4,31016572707353.3,36996526502155.5
Low & middle income,LMY,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,4688.84021818767,4908.17192101458,4966.26046019178,4735.35732216914,5589.58091776072
Low & middle income,LMY,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Low & middle income,LMY,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Low & middle income,LMY,GDP (constant 2015 US$),NY.GDP.MKTP.KD,29402036641948.3,30835606830965.8,32062907407707.9,31673559070925.1,33950142515550.6
Low & middle income,LMY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Low & middle income,LMY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4651.97494602008,4818.78887864051,4950.96466124601,4835.66064119342,5129.32122828132
Low & middle income,LMY,"Population, total",SP.POP.TOTL,6320334263,6399036689,6476092964,6549996251,6618837270
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,67.5119892059279,68.3526395628919,69.1763201066873,69.9680579738558,70.6920224982996
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,494149568958.349,418173076154.147,445190704320.835,438045256308.089,465047139999.743
Low income,LIC,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,804.873520434808,662.855806924224,686.222679051697,656.686674564115,678.653210032779
Low income,LIC,GDP per capita (current LCU),NY.GDP.PCAP.CN,..,..,..,..,..
Low income,LIC,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..
Low income,LIC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,473538291378.256,487480003341.595,505801077264.226,506118360311.34,515222929127.061
Low income,LIC,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..
Low income,LIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,771.301758788798,772.715818880946,779.648287663602,758.7370897927,751.875809266914
Low income,LIC,"Population, total",SP.POP.TOTL,613946858,630865826,648755452,667053670,685250041
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,41.6367434286752,42.7841128456253,43.9973164557594,45.2383861481841,46.4724314653977
